trip_id;driver_id;passenger_id;payment_id;source_adress;destenation_adress;price;score
2291;905;1993;46;753 Willow Avenue, San Diego, CA 92101;Champs-Élysées 75, Paris, France 75008;4895;4
8196;3104;3656;7;333 River Road, Seattle, WA 98101;Taj Mahal, Agra, India 282001;1426;4
47103;520;824;144;Sagrada Família 401, Barcelona, Spain 08013;Shibuya Crossing 2, Tokyo, Japan 150-0043;2661;4
76460;7003;4792;896;864 Palm Drive, San Jose, CA 95101;Sydney Opera House, Sydney, Australia 2000;4620;2
87805;4109;4940;365;666 Ocean Avenue, Miami, FL 33101;321 Elm Boulevard, Houston, TX 77001;4661;4
85777;4503;2864;125;246 Spruce Road, Dallas, TX 75201;Shibuya Crossing 2, Tokyo, Japan 150-0043;3061;5
45863;8872;7034;113;864 Palm Drive, San Jose, CA 95101;Taj Mahal, Agra, India 282001;2949;3
53423;7080;8183;445;Sydney Opera House, Sydney, Australia 2000;Gyeongbokgung Palace 161, Seoul, South Korea 03045;4754;2
86364;5265;3476;658;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;Gyeongbokgung Palace 161, Seoul, South Korea 03045;1757;2
61325;3188;2286;181;666 Ocean Avenue, Miami, FL 33101;753 Willow Avenue, San Diego, CA 92101;4800;2
2812;4679;9421;164;987 Cedar Lane, Philadelphia, PA 19101;Taj Mahal, Agra, India 282001;1540;2
36951;6586;4624;484;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;753 Willow Avenue, San Diego, CA 92101;4218;5
46700;2658;548;862;Brandenburger Tor 1, Berlin, Germany 10117;444 Lake View, Denver, CO 80201;4686;2
91144;2637;8613;827;Shibuya Crossing 2, Tokyo, Japan 150-0043;Burj Khalifa 1, Dubai, UAE;2561;3
22741;3494;3608;610;Forbidden City 4, Beijing, China 100006;456 Oak Avenue, Los Angeles, CA 90001;3827;4
24272;627;2801;228;Shibuya Crossing 2, Tokyo, Japan 150-0043;987 Cedar Lane, Philadelphia, PA 19101;3169;3
92999;6071;1608;819;Shibuya Crossing 2, Tokyo, Japan 150-0043;321 Elm Boulevard, Houston, TX 77001;2849;5
86093;4398;8475;905;Sydney Opera House, Sydney, Australia 2000;Piazza San Marco 1, Venice, Italy 30124;3217;2
44751;496;8015;557;Piazza San Marco 1, Venice, Italy 30124;321 Elm Boulevard, Houston, TX 77001;4890;4
88433;3279;2104;982;123 Main Street, New York, NY 10001;555 Mountain Street, Washington, DC 20001;2364;2
27124;7492;9791;127;789 Pine Road, Chicago, IL 60601;Sagrada Família 401, Barcelona, Spain 08013;1050;4
25918;1026;6837;292;Taj Mahal, Agra, India 282001;Taj Mahal, Agra, India 282001;4739;4
21359;102;9195;492;Piazza San Marco 1, Venice, Italy 30124;Champs-Élysées 75, Paris, France 75008;4975;4
37715;9444;7037;904;Burj Khalifa 1, Dubai, UAE;666 Ocean Avenue, Miami, FL 33101;2845;4
64727;7507;6071;771;Gyeongbokgung Palace 161, Seoul, South Korea 03045;789 Pine Road, Chicago, IL 60601;4539;4
22458;62;8224;225;Burj Khalifa 1, Dubai, UAE;Forbidden City 4, Beijing, China 100006;4491;3
68280;8355;1586;77;Sagrada Família 401, Barcelona, Spain 08013;321 Elm Boulevard, Houston, TX 77001;3578;3
41413;8548;6798;551;Piazza San Marco 1, Venice, Italy 30124;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;1397;2
22775;7780;3289;86;Brandenburger Tor 1, Berlin, Germany 10117;789 Pine Road, Chicago, IL 60601;3436;2
78000;2978;4593;712;333 River Road, Seattle, WA 98101;666 Ocean Avenue, Miami, FL 33101;2235;2
49925;8105;9205;394;555 Mountain Street, Washington, DC 20001;CN Tower 301, Toronto, Canada M5V 2T6;4338;4
77047;5316;6023;675;Sagrada Família 401, Barcelona, Spain 08013;246 Spruce Road, Dallas, TX 75201;3009;5
3062;116;2122;199;864 Palm Drive, San Jose, CA 95101;Table Mountain Rd, Cape Town, South Africa 8001;2824;2
72719;7646;3171;333;654 Maple Drive, Phoenix, AZ 85001;Forbidden City 4, Beijing, China 100006;2441;4
6969;7297;9659;544;333 River Road, Seattle, WA 98101;Shibuya Crossing 2, Tokyo, Japan 150-0043;1572;2
54480;3617;3582;987;Sagrada Família 401, Barcelona, Spain 08013;864 Palm Drive, San Jose, CA 95101;1215;3
2707;3161;632;764;123 Main Street, New York, NY 10001;987 Cedar Lane, Philadelphia, PA 19101;4917;3
57062;8537;1126;264;222 Park Avenue, Boston, MA 02101;222 Park Avenue, Boston, MA 02101;4875;4
16768;3228;6146;571;Sagrada Família 401, Barcelona, Spain 08013;222 Park Avenue, Boston, MA 02101;2391;3
7316;2748;5791;739;Sagrada Família 401, Barcelona, Spain 08013;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;2754;5
13866;3345;1505;328;987 Cedar Lane, Philadelphia, PA 19101;Shibuya Crossing 2, Tokyo, Japan 150-0043;3859;3
56963;3634;9523;28;Marina Bay Sands 10, Singapore 018956;159 Birch Street, San Antonio, TX 78201;2182;5
72556;4827;9411;83;987 Cedar Lane, Philadelphia, PA 19101;222 Park Avenue, Boston, MA 02101;2203;2
93211;3410;4533;940;Taj Mahal, Agra, India 282001;753 Willow Avenue, San Diego, CA 92101;3157;2
52403;5848;3459;70;Table Mountain Rd, Cape Town, South Africa 8001;Brandenburger Tor 1, Berlin, Germany 10117;1207;2
